"17539","1","2026-07-15 13:16:59.787","1","-2.44","23.57","-1.29574","26"
"17540","1","2026-07-15 13:16:59.787","2","-5.385","23.72","-27.4832","36"
"17541","1","2026-07-15 13:16:59.787","3","-1.3725","23.74","-12.2431","34"
"17542","1","2026-07-15 13:16:59.787","4","-0.835","23.56","0.42953","28"
"17543","1","2026-07-15 13:16:59.787","5","-0.6925","23.84","-0.83335","32"
"17544","1","2026-07-15 13:16:59.787","6","-0.6475","23.74","0.310043","32"
"17545","1","2026-07-15 13:16:59.991","1","-2.08","23.61","0.457876","26"
"17546","1","2026-07-15 13:16:59.991","2","-4.53","23.77","-24.6143","36"
"17547","1","2026-07-15 13:16:59.991","3","-1.9825","23.74","-6.70663","34"
"17548","1","2026-07-15 13:16:59.991","4","-0.53","23.55","1.29153","28"
"17549","1","2026-07-15 13:16:59.991","5","-0.6725","23.84","-0.98505","32"
"17550","1","2026-07-15 13:16:59.991","6","-0.575","23.74","0.942146","32"
"17551","1","2026-07-15 13:17:00.196","1","-0.9175","23.63","2.40259","26"
"17552","1","2026-07-15 13:17:00.196","2","-2.3625","23.88","-21.2253","36"
"17553","1","2026-07-15 13:17:00.196","3","-3.225","23.74","-13.7095","34"
"17554","1","2026-07-15 13:17:00.196","4","0.245","23.55","-0.0517918","28"
"17555","1","2026-07-15 13:17:00.196","5","-0.515","23.88","-0.677829","32"
"17556","1","2026-07-15 13:17:00.196","6","-0.3875","23.78","0.505642","32"
"17557","1","2026-07-15 13:17:00.400","1","-0.5525","23.65","1.49088","26"
"17558","1","2026-07-15 13:17:00.400","2","-2.5125","23.9","-21.5678","36"
"17559","1","2026-07-15 13:17:00.400","3","-3.015","23.78","-13.4831","34"
"17560","1","2026-07-15 13:17:00.400","4","0.5925","23.61","-1.39088","28"
"17561","1","2026-07-15 13:17:00.400","5","-0.5225","23.9","-0.949233","32"
"17562","1","2026-07-15 13:17:00.400","6","-0.1725","23.8","0.663694","32"
"17563","1","2026-07-15 13:17:00.613","1","-0.7025","23.65","-4.935e-16","26"
"17564","1","2026-07-15 13:17:00.613","2","-2.4875","23.91","-21.658","36"
"17565","1","2026-07-15 13:17:00.613","3","-3.0375","23.87","-12.833","34"
"17566","1","2026-07-15 13:17:00.613","4","0.5175","23.61","0.00269076","28"
"17567","1","2026-07-15 13:17:00.613","5","-0.4925","23.91","-0.905676","32"
"17568","1","2026-07-15 13:17:00.613","6","-0.2925","23.8","0.00101469","32"
"17569","1","2026-07-15 13:17:00.828","1","-0.5575","23.65","0.440006","26"
"17570","1","2026-07-15 13:17:00.828","2","-2.58","23.92","-21.6652","36"
"17571","1","2026-07-15 13:17:00.828","3","-2.945","23.87","-12.8021","34"
"17572","1","2026-07-15 13:17:00.828","4","0.45","23.61","-0.00551515","28"
"17573","1","2026-07-15 13:17:00.828","5","-0.4625","23.92","-0.918972","32"
"17574","1","2026-07-15 13:17:00.828","6","-0.315","23.8","0.00099451","32"
"17575","1","2026-07-15 13:17:01.030","1","1.56","23.65","1.57346","26"
"17576","1","2026-07-15 13:17:01.030","2","-4.32","23.94","-23.2249","36"
"17577","1","2026-07-15 13:17:01.030","3","-1.6875","23.88","-12.5997","34"
"17578","1","2026-07-15 13:17:01.030","4","-0.0075","23.61","-0.0545226","28"
"17579","1","2026-07-15 13:17:01.030","5","0.2325","23.92","-1.01824","32"
"17580","1","2026-07-15 13:17:01.030","6","0.4375","23.81","-0.182263","32"
"17581","1","2026-07-15 13:17:01.234","1","2.57","23.64","2.70716","26"
"17582","1","2026-07-15 13:17:01.234","2","-2.275","23.94","-21.3694","36"
"17583","1","2026-07-15 13:17:01.234","3","-2.25","23.82","-8.31775","34"
"17584","1","2026-07-15 13:17:01.234","4","0.5875","23.61","-2.01445","28"
"17585","1","2026-07-15 13:17:01.234","5","0.395","23.9","-1.03582","32"
"17586","1","2026-07-15 13:17:01.234","6","0.6525","23.8","-0.326977","32"
"17587","1","2026-07-15 13:17:01.437","1","2.1725","23.61","-0.00226539","26"
"17588","1","2026-07-15 13:17:01.437","2","-1.825","23.84","-21.5149","36"
"17589","1","2026-07-15 13:17:01.437","3","-3.775","23.66","-14.295","34"
"17590","1","2026-07-15 13:17:01.437","4","0.7475","23.55","-1.71544","28"
"17591","1","2026-07-15 13:17:01.437","5","0.4775","23.83","-0.895883","32"
"17592","1","2026-07-15 13:17:01.437","6","0.535","23.74","-0.640621","32"
"17593","1","2026-07-15 13:17:01.640","1","1.1125","23.62","-2.17752","26"
"17594","1","2026-07-15 13:17:01.640","2","-2.0925","23.84","-22.3323","36"
"17595","1","2026-07-15 13:17:01.640","3","-3.4575","23.82","-12.9835","34"
"17596","1","2026-07-15 13:17:01.640","4","0.7525","23.55","-1.2166","28"
"17597","1","2026-07-15 13:17:01.640","5","0.375","23.84","-0.767353","32"
"17598","1","2026-07-15 13:17:01.640","6","0.3775","23.74","-0.29337","32"
"17599","1","2026-07-15 13:17:01.845","1","0.5425","23.64","-1.91729","26"
"17600","1","2026-07-15 13:17:01.845","2","-2.9925","23.88","-25.0784","36"
"17601","1","2026-07-15 13:17:01.845","3","-3.155","23.87","-14.0376","34"
"17602","1","2026-07-15 13:17:01.845","4","0.5675","23.59","-1.58932","28"
"17603","1","2026-07-15 13:17:01.845","5","0.205","23.88","-0.77544","32"
"17604","1","2026-07-15 13:17:01.845","6","0.2575","23.79","-0.176265","32"
"17605","1","2026-07-15 13:17:02.050","1","0.4125","23.65","0.00000000000000124286","26"
"17606","1","2026-07-15 13:17:02.050","2","-3.12","23.88","-25.0308","36"
"17607","1","2026-07-15 13:17:02.050","3","-2.9875","23.87","-12.885","34"
"17608","1","2026-07-15 13:17:02.050","4","0.52","23.6","-0.164044","28"
"17609","1","2026-07-15 13:17:02.050","5","0.2475","23.88","-0.795382","32"
"17610","1","2026-07-15 13:17:02.050","6","0.3975","23.81","2.226","32"
"17611","1","2026-07-15 13:17:02.252","1","0.47","23.65","-0.108478","26"
"17612","1","2026-07-15 13:17:02.252","2","-3.14","23.88","-25.0335","36"
"17613","1","2026-07-15 13:17:02.252","3","-2.8925","23.87","-12.8727","34"
"17614","1","2026-07-15 13:17:02.252","4","0.5025","23.6","-0.163914","28"
"17615","1","2026-07-15 13:17:02.252","5","0.2425","23.88","-0.790866","32"
"17616","1","2026-07-15 13:17:02.252","6","0.435","23.81","4.04372","32"
"17617","1","2026-07-15 13:17:02.453","1","-1.425","23.65","-1.77541","26"
"17618","1","2026-07-15 13:17:02.453","2","-4.7325","23.84","-25.4557","36"
"17619","1","2026-07-15 13:17:02.453","3","-1.5075","23.87","-12.4788","34"
"17620","1","2026-07-15 13:17:02.453","4","-0.6075","23.6","1.11848","28"
"17621","1","2026-07-15 13:17:02.453","5","-0.575","23.89","-0.643195","32"
"17622","1","2026-07-15 13:17:02.453","6","-0.34","23.81","0.123977","32"
"17623","1","2026-07-15 13:17:02.656","1","-2.545","23.63","-3.60106","26"
"17624","1","2026-07-15 13:17:02.656","2","-5.1175","23.9","-28.0915","36"
"17625","1","2026-07-15 13:17:02.656","3","-1.2275","23.78","-11.7599","34"
"17626","1","2026-07-15 13:17:02.656","4","-0.9425","23.6","0.176126","28"
"17627","1","2026-07-15 13:17:02.656","5","-0.785","23.86","-0.766939","32"
"17628","1","2026-07-15 13:17:02.656","6","-0.54","23.78","0.0085583","32"
"17629","1","2026-07-15 13:17:02.860","1","-2.175","23.63","0.038194","26"
"17630","1","2026-07-15 13:17:02.860","2","-2.655","23.9","-24.7332","36"
"17631","1","2026-07-15 13:17:02.860","3","-1.7225","23.76","-5.53462","34"
"17632","1","2026-07-15 13:17:02.860","4","-0.945","23.59","-0.0846103","28"
"17633","1","2026-07-15 13:17:02.860","5","-0.7575","23.87","-0.732515","32"
"17634","1","2026-07-15 13:17:02.860","6","-0.5825","23.77","0.239801","32"
"17635","1","2026-07-15 13:17:03.073","1","-1.0675","23.64","3.31073","26"
"17636","1","2026-07-15 13:17:03.073","2","-2.565","23.88","-24.7546","36"
"17637","1","2026-07-15 13:17:03.073","3","-3.3975","23.74","-13.8641","34"
"17638","1","2026-07-15 13:17:03.073","4","-0.575","23.59","1.0724","28"
"17639","1","2026-07-15 13:17:03.073","5","-0.625","23.88","-0.848732","32"
"17640","1","2026-07-15 13:17:03.073","6","-0.46","23.78","0.336358","32"
"17641","1","2026-07-15 13:17:03.286","1","-0.4775","23.65","2.54953","26"
"17642","1","2026-07-15 13:17:03.286","2","-3.19","23.92","-26.5001","36"
"17643","1","2026-07-15 13:17:03.286","3","-3.0675","23.78","-13.5183","34"
"17644","1","2026-07-15 13:17:03.286","4","-0.3925","23.59","1.84084","28"
"17645","1","2026-07-15 13:17:03.286","5","-0.6125","23.91","-1.38762","32"
"17646","1","2026-07-15 13:17:03.286","6","-0.2975","23.8","0.108412","32"
"17647","1","2026-07-15 13:17:03.488","1","-0.4375","23.65","-2.93125","26"
"17648","1","2026-07-15 13:17:03.488","2","-3.11","23.92","-20.837","36"
"17649","1","2026-07-15 13:17:03.488","3","-2.8","23.8","-16.044","34"
"17650","1","2026-07-15 13:17:03.488","4","-0.49","23.59","0.0264365","28"
"17651","1","2026-07-15 13:17:03.488","5","-0.5775","23.91","-0.888659","32"
"17652","1","2026-07-15 13:17:03.488","6","-0.28","23.8","-1.568","32"
"17653","1","2026-07-15 13:17:03.690","1","-0.4075","23.65","-4.1989e-16","26"
"17654","1","2026-07-15 13:17:03.690","2","-3.0825","23.93","-25.8952","36"
"17655","1","2026-07-15 13:17:03.690","3","-2.77","23.79","-12.5776","34"
"17656","1","2026-07-15 13:17:03.690","4","-0.455","23.59","0.0264365","28"
"17657","1","2026-07-15 13:17:03.690","5","-0.6525","23.91","-3.654","32"
"17658","1","2026-07-15 13:17:03.690","6","-0.4225","23.8","-2.366","32"
"17659","1","2026-07-15 13:17:03.905","1","1.015","23.65","0.255886","26"
"17660","1","2026-07-15 13:17:03.905","2","-5.2725","23.96","-28.7685","36"
"17661","1","2026-07-15 13:17:03.905","3","-1.5825","23.79","-12.4592","34"
"17662","1","2026-07-15 13:17:03.905","4","-0.315","23.6","-0.00996657","28"
"17663","1","2026-07-15 13:17:03.905","5","0.08","23.91","-0.958709","32"
"17664","1","2026-07-15 13:17:03.905","6","0.3725","23.81","0.146546","32"
"17665","1","2026-07-15 13:17:04.120","1","2.3575","23.63","3.95949","26"
"17666","1","2026-07-15 13:17:04.120","2","-6.225","23.9","-32.0977","36"
"17667","1","2026-07-15 13:17:04.120","3","-1.1075","23.76","-11.7396","34"
"17668","1","2026-07-15 13:17:04.120","4","0.665","23.6","-1.46409","28"
"17669","1","2026-07-15 13:17:04.120","5","0.37","23.87","-0.85628","32"
"17670","1","2026-07-15 13:17:04.120","6","0.53","23.77","-0.239248","32"
"17671","1","2026-07-15 13:17:04.321","1","2.4625","23.59","1.4574","26"
"17672","1","2026-07-15 13:17:04.321","2","-5.0475","23.74","-25.3337","36"
"17673","1","2026-07-15 13:17:04.321","3","-1.3475","23.74","-11.0578","34"
"17674","1","2026-07-15 13:17:04.321","4","0.935","23.53","-0.843356","28"
"17675","1","2026-07-15 13:17:04.321","5","0.5325","23.81","-0.924672","32"
"17676","1","2026-07-15 13:17:04.321","6","0.555","23.74","-0.433836","32"
"17677","1","2026-07-15 13:17:04.522","1","1.75","23.62","-1.02062","26"
"17678","1","2026-07-15 13:17:04.522","2","-4.5575","23.9","-24.9939","36"
"17679","1","2026-07-15 13:17:04.522","3","-3.34","23.71","-13.728","34"
"17680","1","2026-07-15 13:17:04.522","4","0.8975","23.55","-0.956407","28"
"17681","1","2026-07-15 13:17:04.522","5","0.51","23.84","-0.861026","32"
"17682","1","2026-07-15 13:17:04.522","6","0.3925","23.74","-0.725044","32"
"17683","1","2026-07-15 13:17:04.723","1","0.7725","23.63","-1.73873","26"
"17684","1","2026-07-15 13:17:04.723","2","-2.65","23.78","-22.7542","36"
"17685","1","2026-07-15 13:17:04.723","3","-3.0325","23.76","-12.969","34"
"17686","1","2026-07-15 13:17:04.723","4","0.6","23.57","-1.65279","28"
"17687","1","2026-07-15 13:17:04.723","5","0.23","23.86","-1.01243","32"
"17688","1","2026-07-15 13:17:04.723","6","0.3675","23.78","0.203018","32"
"17689","1","2026-07-15 13:17:04.940","1","0.7375","23.65","4.94125","26"
"17690","1","2026-07-15 13:17:04.940","2","-2.6775","23.91","-23.4239","36"
"17691","1","2026-07-15 13:17:04.940","3","-2.94","23.86","-16.8462","34"
"17692","1","2026-07-15 13:17:04.940","4","0.4575","23.59","2.62147","28"
"17693","1","2026-07-15 13:17:04.940","5","0.2575","23.88","1.442","32"
"17694","1","2026-07-15 13:17:04.940","6","0.4","23.8","2.24","32"
"17695","1","2026-07-15 13:17:05.155","1","0.765","23.65","-4.35101e-16","26"
"17696","1","2026-07-15 13:17:05.155","2","-2.77","23.93","-23.4239","36"
"17697","1","2026-07-15 13:17:05.155","3","-2.9575","23.86","-12.942","34"
"17698","1","2026-07-15 13:17:05.155","4","0.5075","23.59","-0.175916","28"
"17699","1","2026-07-15 13:17:05.155","5","0.1575","23.89","-0.794962","32"
"17700","1","2026-07-15 13:17:05.155","6","0.485","23.8","2.716","32"
"17701","1","2026-07-15 13:17:05.369","1","-2.09","23.65","-2.673","26"
"17702","1","2026-07-15 13:17:05.369","2","-4.43","23.96","-34.4522","36"
"17703","1","2026-07-15 13:17:05.369","3","-1.3125","23.82","-11.8362","34"
"17704","1","2026-07-15 13:17:05.369","4","-0.715","23.6","1.2098","28"
"17705","1","2026-07-15 13:17:05.369","5","-0.72","23.91","-0.613786","32"
"17706","1","2026-07-15 13:17:05.369","6","-0.46","23.8","-0.0115562","32"
"17707","1","2026-07-15 13:17:05.571","1","-2.43","23.64","-1.26655","26"
"17708","1","2026-07-15 13:17:05.571","2","-2.1275","23.86","-22.1231","36"
"17709","1","2026-07-15 13:17:05.571","3","-1.5325","23.79","-4.906","34"
"17710","1","2026-07-15 13:17:05.571","4","-1.01","23.6","0.0740496","28"
"17711","1","2026-07-15 13:17:05.571","5","-0.8625","23.88","-0.885458","32"
"17712","1","2026-07-15 13:17:05.571","6","-0.505","23.8","0.424859","32"
"17713","1","2026-07-15 13:17:05.773","1","-1.9375","23.63","0.014848","26"
"17714","1","2026-07-15 13:17:05.773","2","-2.15","23.84","-24.5004","36"
"17715","1","2026-07-15 13:17:05.773","3","-3.4575","23.8","-13.289","34"
"17716","1","2026-07-15 13:17:05.773","4","-0.81","23.59","0.376829","28"
"17717","1","2026-07-15 13:17:05.773","5","-0.665","23.86","-0.508617","32"
"17718","1","2026-07-15 13:17:05.773","6","-0.5","23.78","0.414597","32"
"17719","1","2026-07-15 13:17:05.988","1","-0.71","23.63","2.7158","26"
"17720","1","2026-07-15 13:17:05.988","2","-2.73","23.88","-25.2421","36"
"17721","1","2026-07-15 13:17:05.988","3","-3.13","23.84","-12.7257","34"
"17722","1","2026-07-15 13:17:05.988","4","-0.575","23.59","0.886879","28"
"17723","1","2026-07-15 13:17:05.988","5","-0.635","23.9","-1.29485","32"
"17724","1","2026-07-15 13:17:05.988","6","-0.3175","23.78","0.417981","32"
"17725","1","2026-07-15 13:17:06.202","1","-0.3975","23.64","2.46384","26"
"17726","1","2026-07-15 13:17:06.202","2","-3.1275","23.92","-25.6755","36"
"17727","1","2026-07-15 13:17:06.202","3","-2.9","23.79","-12.8451","34"
"17728","1","2026-07-15 13:17:06.202","4","-0.5625","23.6","0.0379495","28"
"17729","1","2026-07-15 13:17:06.202","5","-0.42","23.91","-0.378651","32"
"17730","1","2026-07-15 13:17:06.202","6","-0.2175","23.8","0.390136","32"
"17731","1","2026-07-15 13:17:06.404","1","-0.38","23.65","0.692744","26"
"17732","1","2026-07-15 13:17:06.404","2","-3.3425","23.87","-26.9606","36"
"17733","1","2026-07-15 13:17:06.404","3","-2.9125","23.8","-12.6049","34"
"17734","1","2026-07-15 13:17:06.404","4","-0.57","23.61","0.0295644","28"
"17735","1","2026-07-15 13:17:06.404","5","-0.6375","23.91","-5.44391","32"
"17736","1","2026-07-15 13:17:06.404","6","-0.39","23.81","-3.77319","32"
"17737","1","2026-07-15 13:17:06.605","1","1.625","23.65","2.34946","26"
"17738","1","2026-07-15 13:17:06.605","2","-6.1975","23.88","-32.4856","36"
"17739","1","2026-07-15 13:17:06.605","3","-1.415","23.8","-12.5888","34"
"17740","1","2026-07-15 13:17:06.605","4","0.5375","23.61","-2.19002","28"
"17741","1","2026-07-15 13:17:06.605","5","0.31","23.91","-0.886282","32"
"17742","1","2026-07-15 13:17:06.605","6","0.3225","23.81","-0.35629","32"
"17743","1","2026-07-15 13:17:06.820","1","2.6175","23.57","3.88881","26"
"17744","1","2026-07-15 13:17:06.820","2","-6.1175","23.66","-29.2239","36"
"17745","1","2026-07-15 13:17:06.820","3","-1.3725","23.7","-12.2646","34"
"17746","1","2026-07-15 13:17:06.820","4","0.8775","23.52","-1.34909","28"
"17747","1","2026-07-15 13:17:06.820","5","0.555","23.78","-1.17941","32"
"17748","1","2026-07-15 13:17:06.820","6","0.4975","23.72","0.0162953","32"
"17749","1","2026-07-15 13:17:07.021","1","2.1675","23.55","-0.205296","26"
"17750","1","2026-07-15 13:17:07.021","2","-5.2025","23.84","-26.2255","36"
"17751","1","2026-07-15 13:17:07.021","3","-2.9825","23.61","-12.7468","34"
"17752","1","2026-07-15 13:17:07.021","4","0.9875","23.5","-0.88111","28"
"17753","1","2026-07-15 13:17:07.021","5","0.645","23.77","-1.55286","32"
"17754","1","2026-07-15 13:17:07.021","6","0.465","23.7","-0.214696","32"
"17755","1","2026-07-15 13:17:07.222","1","1.32","23.61","-1.72063","26"
"17756","1","2026-07-15 13:17:07.222","2","-4.13","23.89","-32.5527","36"
"17757","1","2026-07-15 13:17:07.222","3","-3.4175","23.78","-12.9603","34"
"17758","1","2026-07-15 13:17:07.222","4","0.7925","23.51","-1.11086","28"
"17759","1","2026-07-15 13:17:07.222","5","0.4975","23.82","-1.18353","32"
"17760","1","2026-07-15 13:17:07.222","6","0.3875","23.73","-0.102874","32"
"17761","1","2026-07-15 13:17:07.422","1","0.585","23.63","-1.93123","26"
"17762","1","2026-07-15 13:17:07.422","2","-2.7525","23.82","-23.2739","36"
"17763","1","2026-07-15 13:17:07.422","3","-3.1575","23.85","-13.9","34"
"17764","1","2026-07-15 13:17:07.422","4","0.405","23.58","-2.55812","28"
"17765","1","2026-07-15 13:17:07.422","5","0.2","23.87","-0.984304","32"
"17766","1","2026-07-15 13:17:07.422","6","0.3375","23.78","0.248713","32"
"17767","1","2026-07-15 13:17:07.637","1","0.5175","23.65","3.46725","26"
"17768","1","2026-07-15 13:17:07.637","2","-2.7375","23.9","-22.5824","36"
"17769","1","2026-07-15 13:17:07.637","3","-3.12","23.8","-17.8776","34"
"17770","1","2026-07-15 13:17:07.637","4","0.385","23.59","-0.28365","28"
"17771","1","2026-07-15 13:17:07.637","5","0.1825","23.89","1.022","32"
"17772","1","2026-07-15 13:17:07.637","6","0.255","23.8","1.428","32"
"17773","1","2026-07-15 13:17:07.853","1","0.6125","23.65","-0.218811","26"
"17774","1","2026-07-15 13:17:07.853","2","-2.8375","23.91","-22.5281","36"
"17775","1","2026-07-15 13:17:07.853","3","-3.0875","23.8","-13.2915","34"
"17776","1","2026-07-15 13:17:07.853","4","0.3875","23.59","-0.284654","28"
"17777","1","2026-07-15 13:17:07.853","5","0.1825","23.9","-0.805052","32"
"17778","1","2026-07-15 13:17:07.853","6","0.3225","23.81","0.000958176","32"
"17779","1","2026-07-15 13:17:08.055","1","-1.335","23.65","-1.0141","26"
"17780","1","2026-07-15 13:17:08.055","2","-4.485","23.87","-23.5277","36"
"17781","1","2026-07-15 13:17:08.055","3","-1.33","23.82","-12.6034","34"
"17782","1","2026-07-15 13:17:08.055","4","-0.5575","23.61","1.36104","28"
"17783","1","2026-07-15 13:17:08.055","5","-0.6425","23.92","-0.610153","32"
